,fname,class_name,height,width,xmin,ymin,xmax,ymax
3176,../Data/Images/ragdoll/Ragdoll_169.jpg,ragdoll,333.0,500.0,86.0,76.0,304.0,314.0
3177,../Data/Images/ragdoll/Ragdoll_141.jpg,ragdoll,300.0,500.0,31.0,21.0,299.0,278.0
3178,../Data/Images/leonberger/leonberger_17.jpg,leonberger,500.0,375.0,193.0,151.0,325.0,261.0
3179,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_179.jpg,american_pit_bull_terrier,216.0,300.0,64.0,44.0,154.0,127.0
3180,../Data/Images/boxer/boxer_15.jpg,boxer,500.0,333.0,193.0,45.0,377.0,262.0
3181,../Data/Images/ragdoll/Ragdoll_155.jpg,ragdoll,500.0,350.0,297.0,62.0,393.0,165.0
3182,../Data/Images/english_setter/english_setter_190.jpg,english_setter,500.0,375.0,277.0,16.0,406.0,143.0
3183,../Data/Images/egyptian_mau/Egyptian_Mau_144.jpg,egyptian_mau,366.0,550.0,53.0,312.0,148.0,411.0
3184,../Data/Images/basset_hound/basset_hound_131.jpg,basset_hound,500.0,375.0,138.0,65.0,285.0,368.0
3185,../Data/Images/pomeranian/pomeranian_182.jpg,pomeranian,250.0,276.0,61.0,11.0,225.0,198.0
3186,../Data/Images/birman/Birman_144.jpg,birman,500.0,375.0,252.0,27.0,386.0,145.0
3187,../Data/Images/shiba_inu/shiba_inu_101.jpg,shiba_inu,375.0,500.0,155.0,221.0,233.0,322.0
3188,../Data/Images/birman/Birman_150.jpg,birman,500.0,335.0,151.0,22.0,365.0,236.0
3189,../Data/Images/shiba_inu/shiba_inu_115.jpg,shiba_inu,500.0,375.0,172.0,44.0,285.0,212.0
3190,../Data/Images/scottish_terrier/scottish_terrier_139.jpg,scottish_terrier,500.0,360.0,197.0,1.0,474.0,291.0
3191,../Data/Images/basset_hound/basset_hound_125.jpg,basset_hound,500.0,333.0,200.0,25.0,378.0,258.0
3192,../Data/Images/english_setter/english_setter_184.jpg,english_setter,500.0,333.0,155.0,107.0,337.0,257.0
3193,../Data/Images/egyptian_mau/Egyptian_Mau_150.jpg,egyptian_mau,240.0,180.0,129.0,23.0,174.0,67.0
3194,../Data/Images/egyptian_mau/Egyptian_Mau_178.jpg,egyptian_mau,500.0,375.0,317.0,161.0,472.0,302.0
3195,../Data/Images/birman/Birman_178.jpg,birman,375.0,500.0,35.0,133.0,110.0,208.0
3196,../Data/Images/saint_bernard/saint_bernard_132.jpg,saint_bernard,500.0,375.0,251.0,106.0,394.0,234.0
3197,../Data/Images/scottish_terrier/scottish_terrier_111.jpg,scottish_terrier,500.0,376.0,92.0,102.0,158.0,213.0
3198,../Data/Images/scottish_terrier/scottish_terrier_105.jpg,scottish_terrier,500.0,375.0,109.0,1.0,286.0,182.0
3199,../Data/Images/siamese/Siamese_198.jpg,siamese,500.0,333.0,230.0,59.0,326.0,158.0
3200,../Data/Images/basset_hound/basset_hound_119.jpg,basset_hound,500.0,375.0,33.0,11.0,250.0,232.0
3201,../Data/Images/shiba_inu/shiba_inu_129.jpg,shiba_inu,500.0,333.0,226.0,27.0,304.0,146.0
3202,../Data/Images/saint_bernard/saint_bernard_126.jpg,saint_bernard,500.0,375.0,165.0,110.0,343.0,291.0
3203,../Data/Images/german_shorthaired/german_shorthaired_112.jpg,german_shorthaired,375.0,500.0,127.0,51.0,266.0,188.0
3204,../Data/Images/egyptian_mau/Egyptian_Mau_187.jpg,egyptian_mau,1138.0,1734.0,488.0,251.0,845.0,623.0
3205,../Data/Images/english_setter/english_setter_153.jpg,english_setter,500.0,405.0,41.0,67.0,149.0,147.0
3206,../Data/Images/birman/Birman_187.jpg,birman,500.0,334.0,151.0,68.0,315.0,212.0
3207,../Data/Images/american_bulldog/american_bulldog_200.jpg,american_bulldog,500.0,319.0,177.0,9.0,353.0,143.0
3208,../Data/Images/pomeranian/pomeranian_141.jpg,pomeranian,300.0,225.0,102.0,76.0,169.0,146.0
3209,../Data/Images/newfoundland/newfoundland_114.jpg,newfoundland,500.0,375.0,172.0,138.0,390.0,351.0
3210,../Data/Images/siamese/Siamese_173.jpg,siamese,354.0,500.0,89.0,55.0,237.0,211.0
3211,../Data/Images/siamese/Siamese_167.jpg,siamese,500.0,375.0,135.0,67.0,326.0,269.0
3212,../Data/Images/pomeranian/pomeranian_155.jpg,pomeranian,300.0,225.0,100.0,19.0,199.0,142.0
3213,../Data/Images/newfoundland/newfoundland_100.jpg,newfoundland,500.0,333.0,178.0,101.0,265.0,215.0
3214,../Data/Images/egyptian_mau/Egyptian_Mau_193.jpg,egyptian_mau,400.0,244.0,29.0,22.0,149.0,127.0
3215,../Data/Images/english_setter/english_setter_147.jpg,english_setter,350.0,500.0,59.0,38.0,236.0,152.0
3216,../Data/Images/german_shorthaired/german_shorthaired_106.jpg,german_shorthaired,375.0,500.0,47.0,104.0,292.0,256.0
3217,../Data/Images/newfoundland/newfoundland_128.jpg,newfoundland,400.0,500.0,163.0,60.0,354.0,220.0
3218,../Data/Images/pomeranian/pomeranian_169.jpg,pomeranian,217.0,300.0,53.0,26.0,147.0,98.0
3219,../Data/Images/german_shorthaired/german_shorthaired_102.jpg,german_shorthaired,500.0,367.0,24.0,128.0,153.0,289.0
3220,../Data/Images/english_setter/english_setter_143.jpg,english_setter,396.0,500.0,104.0,69.0,276.0,239.0
3221,../Data/Images/egyptian_mau/Egyptian_Mau_197.jpg,egyptian_mau,200.0,157.0,29.0,29.0,68.0,69.0
3222,../Data/Images/newfoundland/newfoundland_104.jpg,newfoundland,500.0,375.0,189.0,77.0,318.0,212.0
3223,../Data/Images/pomeranian/pomeranian_151.jpg,pomeranian,300.0,225.0,97.0,46.0,196.0,119.0
3224,../Data/Images/siamese/Siamese_163.jpg,siamese,500.0,375.0,70.0,18.0,391.0,327.0
3225,../Data/Images/egyptian_mau/Egyptian_Mau_10.jpg,egyptian_mau,600.0,715.0,90.0,59.0,334.0,297.0
3226,../Data/Images/newfoundland/newfoundland_110.jpg,newfoundland,500.0,375.0,121.0,17.0,338.0,231.0
3227,../Data/Images/pomeranian/pomeranian_145.jpg,pomeranian,225.0,300.0,29.0,54.0,184.0,202.0
3228,../Data/Images/birman/Birman_183.jpg,birman,500.0,333.0,104.0,1.0,350.0,257.0
3229,../Data/Images/english_setter/english_setter_157.jpg,english_setter,500.0,364.0,186.0,66.0,402.0,324.0
3230,../Data/Images/egyptian_mau/Egyptian_Mau_183.jpg,egyptian_mau,600.0,715.0,90.0,58.0,333.0,302.0
3231,../Data/Images/german_shorthaired/german_shorthaired_116.jpg,german_shorthaired,500.0,375.0,196.0,92.0,358.0,212.0
3232,../Data/Images/newfoundland/newfoundland_138.jpg,newfoundland,500.0,333.0,155.0,1.0,466.0,303.0
3233,../Data/Images/pomeranian/pomeranian_179.jpg,pomeranian,300.0,225.0,68.0,1.0,203.0,156.0
3234,../Data/Images/egyptian_mau/Egyptian_Mau_154.jpg,egyptian_mau,375.0,500.0,33.0,1.0,375.0,394.0
3235,../Data/Images/english_setter/english_setter_180.jpg,english_setter,500.0,400.0,319.0,156.0,401.0,219.0
3236,../Data/Images/basset_hound/basset_hound_121.jpg,basset_hound,500.0,332.0,107.0,41.0,300.0,278.0
3237,../Data/Images/shiba_inu/shiba_inu_111.jpg,shiba_inu,375.0,500.0,50.0,1.0,305.0,344.0
3238,../Data/Images/birman/Birman_154.jpg,birman,375.0,500.0,135.0,66.0,268.0,193.0
3239,../Data/Images/shiba_inu/shiba_inu_105.jpg,shiba_inu,500.0,375.0,1.0,50.0,169.0,226.0
3240,../Data/Images/birman/Birman_140.jpg,birman,500.0,333.0,46.0,67.0,232.0,226.0
3241,../Data/Images/pomeranian/pomeranian_186.jpg,pomeranian,300.0,225.0,135.0,30.0,221.0,134.0
3242,../Data/Images/basset_hound/basset_hound_135.jpg,basset_hound,500.0,299.0,300.0,100.0,477.0,271.0
3243,../Data/Images/scottish_terrier/scottish_terrier_129.jpg,scottish_terrier,500.0,335.0,134.0,1.0,351.0,284.0
3244,../Data/Images/egyptian_mau/Egyptian_Mau_140.jpg,egyptian_mau,500.0,375.0,251.0,121.0,316.0,191.0
3245,../Data/Images/egyptian_mau/Egyptian_Mau_168.jpg,egyptian_mau,300.0,245.0,32.0,8.0,97.0,82.0
3246,../Data/Images/birman/Birman_168.jpg,birman,500.0,333.0,42.0,56.0,210.0,193.0
3247,../Data/Images/saint_bernard/saint_bernard_122.jpg,saint_bernard,500.0,334.0,112.0,14.0,374.0,261.0
3248,../Data/Images/scottish_terrier/scottish_terrier_101.jpg,scottish_terrier,500.0,375.0,224.0,30.0,365.0,246.0
3249,../Data/Images/basset_hound/basset_hound_109.jpg,basset_hound,375.0,500.0,45.0,70.0,249.0,259.0
3250,../Data/Images/siamese/Siamese_188.jpg,siamese,500.0,375.0,228.0,44.0,381.0,206.0
3251,../Data/Images/scottish_terrier/scottish_terrier_115.jpg,scottish_terrier,442.0,500.0,128.0,27.0,396.0,286.0
3252,../Data/Images/saint_bernard/saint_bernard_136.jpg,saint_bernard,358.0,500.0,80.0,160.0,194.0,267.0
3253,../Data/Images/shiba_inu/shiba_inu_139.jpg,shiba_inu,329.0,500.0,93.0,26.0,253.0,235.0
3254,../Data/Images/keeshond/keeshond_10.jpg,keeshond,320.0,480.0,58.0,46.0,289.0,370.0
3255,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_155.jpg,american_pit_bull_terrier,300.0,225.0,74.0,23.0,171.0,131.0
3256,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_141.jpg,american_pit_bull_terrier,225.0,300.0,25.0,35.0,182.0,186.0
3257,../Data/Images/great_pyrenees/great_pyrenees_183.jpg,great_pyrenees,500.0,333.0,213.0,53.0,311.0,162.0
3258,../Data/Images/ragdoll/Ragdoll_179.jpg,ragdoll,500.0,333.0,303.0,42.0,440.0,183.0
3259,../Data/Images/ragdoll/Ragdoll_151.jpg,ragdoll,404.0,500.0,194.0,59.0,263.0,135.0
3260,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_169.jpg,american_pit_bull_terrier,300.0,225.0,98.0,8.0,231.0,122.0
3261,../Data/Images/boxer/boxer_11.jpg,boxer,375.0,500.0,1.0,65.0,371.0,435.0
3262,../Data/Images/leonberger/leonberger_13.jpg,leonberger,334.0,500.0,109.0,17.0,263.0,162.0
3263,../Data/Images/ragdoll/Ragdoll_145.jpg,ragdoll,320.0,213.0,175.0,37.0,219.0,84.0
3264,../Data/Images/boxer/boxer_174.jpg,boxer,500.0,333.0,107.0,4.0,341.0,231.0
3265,../Data/Images/great_pyrenees/great_pyrenees_154.jpg,great_pyrenees,500.0,375.0,92.0,67.0,187.0,138.0
3266,../Data/Images/leonberger/leonberger_110.jpg,leonberger,500.0,333.0,112.0,1.0,436.0,277.0
3267,../Data/Images/persian/Persian_206.jpg,persian,300.0,225.0,164.0,1.0,262.0,109.0
3268,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_182.jpg,american_pit_bull_terrier,300.0,224.0,45.0,15.0,214.0,176.0
3269,../Data/Images/leonberger/leonberger_104.jpg,leonberger,500.0,460.0,226.0,93.0,354.0,216.0
3270,../Data/Images/havanese/havanese_108.jpg,havanese,500.0,375.0,60.0,37.0,286.0,215.0
3271,../Data/Images/boxer/boxer_160.jpg,boxer,394.0,491.0,128.0,39.0,259.0,154.0
3272,../Data/Images/great_pyrenees/great_pyrenees_140.jpg,great_pyrenees,500.0,332.0,213.0,28.0,316.0,118.0
3273,../Data/Images/havanese/havanese_120.jpg,havanese,500.0,375.0,118.0,1.0,373.0,223.0
3274,../Data/Images/ragdoll/Ragdoll_192.jpg,ragdoll,334.0,500.0,126.0,199.0,219.0,289.0
3275,../Data/Images/boxer/boxer_148.jpg,boxer,500.0,333.0,158.0,57.0,337.0,236.0
3276,../Data/Images/great_pyrenees/great_pyrenees_168.jpg,great_pyrenees,500.0,375.0,161.0,2.0,278.0,117.0
3277,../Data/Images/leonberger/leonberger_138.jpg,leonberger,500.0,333.0,174.0,23.0,275.0,100.0
3278,../Data/Images/havanese/havanese_134.jpg,havanese,500.0,334.0,166.0,93.0,288.0,197.0
3279,../Data/Images/ragdoll/Ragdoll_186.jpg,ragdoll,334.0,500.0,43.0,96.0,283.0,357.0
3280,../Data/Images/sphynx/Sphynx_104.jpg,sphynx,500.0,334.0,187.0,88.0,281.0,190.0
3281,../Data/Images/yorkshire_terrier/yorkshire_terrier_13.jpg,yorkshire_terrier,500.0,375.0,198.0,77.0,326.0,207.0
3282,../Data/Images/american_bulldog/american_bulldog_166.jpg,american_bulldog,375.0,500.0,1.0,96.0,341.0,446.0
3283,../Data/Images/bengal/Bengal_127.jpg,bengal,500.0,372.0,115.0,14.0,204.0,122.0
3284,../Data/Images/samoyed/samoyed_187.jpg,samoyed,334.0,500.0,75.0,57.0,229.0,315.0
3285,../Data/Images/bengal/Bengal_133.jpg,bengal,300.0,200.0,46.0,59.0,107.0,111.0
3286,../Data/Images/american_bulldog/american_bulldog_172.jpg,american_bulldog,375.0,500.0,14.0,14.0,366.0,336.0
3287,../Data/Images/sphynx/Sphynx_110.jpg,sphynx,376.0,500.0,33.0,33.0,291.0,301.0
3288,../Data/Images/siamese/Siamese_201.jpg,siamese,235.0,270.0,53.0,16.0,137.0,98.0
3289,../Data/Images/miniature_pinscher/miniature_pinscher_186.jpg,miniature_pinscher,211.0,300.0,56.0,18.0,119.0,96.0
3290,../Data/Images/sphynx/Sphynx_138.jpg,sphynx,375.0,500.0,19.0,24.0,336.0,403.0
3291,../Data/Images/beagle/beagle_137.jpg,beagle,500.0,375.0,296.0,139.0,400.0,215.0
3292,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_123.jpg,staffordshire_bull_terrier,500.0,375.0,151.0,65.0,440.0,250.0
3293,../Data/Images/bombay/Bombay_156.jpg,bombay,500.0,359.0,87.0,11.0,402.0,339.0
3294,../Data/Images/beagle/beagle_12.jpg,beagle,500.0,333.0,44.0,1.0,317.0,270.0
3295,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_137.jpg,staffordshire_bull_terrier,500.0,375.0,220.0,58.0,462.0,232.0
3296,../Data/Images/beagle/beagle_123.jpg,beagle,500.0,375.0,216.0,176.0,274.0,223.0
3297,../Data/Images/keeshond/keeshond_188.jpg,keeshond,500.0,375.0,13.0,72.0,247.0,339.0
3298,../Data/Images/abyssinian/Abyssinian_174.jpg,abyssinian,317.0,246.0,65.0,15.0,228.0,164.0
3299,../Data/Images/keeshond/keeshond_163.jpg,keeshond,344.0,500.0,75.0,31.0,331.0,434.0
3300,../Data/Images/miniature_pinscher/miniature_pinscher_151.jpg,miniature_pinscher,300.0,225.0,73.0,18.0,200.0,186.0
3301,../Data/Images/samoyed/samoyed_144.jpg,samoyed,500.0,375.0,197.0,66.0,316.0,173.0
3302,../Data/Images/samoyed/samoyed_150.jpg,samoyed,500.0,375.0,241.0,92.0,344.0,200.0
3303,../Data/Images/miniature_pinscher/miniature_pinscher_145.jpg,miniature_pinscher,300.0,220.0,93.0,49.0,288.0,188.0
3304,../Data/Images/abyssinian/Abyssinian_160.jpg,abyssinian,500.0,375.0,274.0,100.0,380.0,207.0
3305,../Data/Images/keeshond/keeshond_177.jpg,keeshond,375.0,500.0,140.0,101.0,253.0,211.0
3306,../Data/Images/american_bulldog/american_bulldog_199.jpg,american_bulldog,500.0,334.0,73.0,25.0,400.0,314.0
3307,../Data/Images/abyssinian/Abyssinian_148.jpg,abyssinian,500.0,375.0,303.0,78.0,460.0,219.0
3308,../Data/Images/samoyed/samoyed_178.jpg,samoyed,500.0,334.0,204.0,40.0,274.0,150.0
3309,../Data/Images/bombay/Bombay_181.jpg,bombay,300.0,225.0,66.0,1.0,192.0,135.0
3310,../Data/Images/miniature_pinscher/miniature_pinscher_179.jpg,miniature_pinscher,300.0,224.0,90.0,9.0,238.0,124.0
3311,../Data/Images/japanese_chin/japanese_chin_162.jpg,japanese_chin,500.0,333.0,95.0,16.0,366.0,207.0
3312,../Data/Images/scottish_terrier/scottish_terrier_17.jpg,scottish_terrier,500.0,333.0,142.0,43.0,358.0,252.0
3313,../Data/Images/wheaten_terrier/wheaten_terrier_106.jpg,wheaten_terrier,333.0,500.0,84.0,40.0,313.0,262.0
3314,../Data/Images/wheaten_terrier/wheaten_terrier_112.jpg,wheaten_terrier,500.0,375.0,186.0,80.0,352.0,266.0
3315,../Data/Images/maine_coon/Maine_Coon_124.jpg,maine_coon,333.0,500.0,19.0,3.0,211.0,231.0
3316,../Data/Images/japanese_chin/japanese_chin_176.jpg,japanese_chin,375.0,500.0,144.0,94.0,322.0,208.0
3317,../Data/Images/british_shorthair/British_Shorthair_184.jpg,british_shorthair,500.0,416.0,76.0,34.0,303.0,272.0
3318,../Data/Images/yorkshire_terrier/yorkshire_terrier_127.jpg,yorkshire_terrier,251.0,300.0,16.0,20.0,235.0,173.0
3319,../Data/Images/chihuahua/chihuahua_187.jpg,chihuahua,200.0,300.0,12.0,12.0,185.0,158.0
3320,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_173.jpg,english_cocker_spaniel,500.0,375.0,57.0,70.0,223.0,225.0
3321,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_167.jpg,english_cocker_spaniel,500.0,375.0,164.0,177.0,249.0,278.0
3322,../Data/Images/british_shorthair/British_Shorthair_190.jpg,british_shorthair,500.0,332.0,152.0,1.0,464.0,260.0
3323,../Data/Images/yorkshire_terrier/yorkshire_terrier_133.jpg,yorkshire_terrier,300.0,225.0,97.0,4.0,238.0,141.0
3324,../Data/Images/persian/Persian_170.jpg,persian,500.0,334.0,216.0,35.0,447.0,227.0
3325,../Data/Images/pug/pug_130.jpg,pug,300.0,225.0,77.0,3.0,278.0,195.0
3326,../Data/Images/russian_blue/Russian_Blue_116.jpg,russian_blue,500.0,334.0,143.0,8.0,350.0,236.0
3327,../Data/Images/chihuahua/chihuahua_178.jpg,chihuahua,300.0,225.0,139.0,77.0,216.0,132.0
3328,../Data/Images/russian_blue/Russian_Blue_102.jpg,russian_blue,500.0,332.0,169.0,95.0,286.0,212.0
3329,../Data/Images/persian/Persian_164.jpg,persian,427.0,500.0,111.0,16.0,278.0,170.0
3330,../Data/Images/pug/pug_124.jpg,pug,225.0,300.0,52.0,53.0,175.0,153.0
3331,../Data/Images/ragdoll/Ragdoll_16.jpg,ragdoll,500.0,333.0,157.0,56.0,296.0,200.0
3332,../Data/Images/great_pyrenees/great_pyrenees_13.jpg,great_pyrenees,480.0,360.0,165.0,51.0,331.0,194.0
3333,../Data/Images/english_setter/english_setter_14.jpg,english_setter,500.0,326.0,204.0,26.0,287.0,92.0
3334,../Data/Images/chihuahua/chihuahua_144.jpg,chihuahua,300.0,230.0,53.0,17.0,136.0,113.0
3335,../Data/Images/chihuahua/chihuahua_150.jpg,chihuahua,287.0,300.0,109.0,27.0,260.0,177.0
3336,../Data/Images/persian/Persian_158.jpg,persian,500.0,482.0,210.0,44.0,343.0,168.0
3337,../Data/Images/japanese_chin/japanese_chin_189.jpg,japanese_chin,500.0,334.0,23.0,36.0,411.0,273.0
3338,../Data/Images/pug/pug_118.jpg,pug,332.0,500.0,85.0,170.0,200.0,266.0
3339,../Data/Images/british_shorthair/British_Shorthair_153.jpg,british_shorthair,500.0,335.0,168.0,15.0,466.0,296.0
3340,../Data/Images/chihuahua/chihuahua_151.jpg,chihuahua,239.0,300.0,36.0,11.0,205.0,156.0
3341,../Data/Images/pug/pug_119.jpg,pug,375.0,500.0,135.0,124.0,271.0,234.0
3342,../Data/Images/japanese_chin/japanese_chin_188.jpg,japanese_chin,500.0,375.0,145.0,49.0,419.0,254.0
3343,../Data/Images/persian/Persian_159.jpg,persian,500.0,500.0,293.0,116.0,408.0,222.0
3344,../Data/Images/chihuahua/chihuahua_145.jpg,chihuahua,300.0,200.0,96.0,35.0,190.0,118.0
3345,../Data/Images/english_setter/english_setter_15.jpg,english_setter,500.0,333.0,232.0,49.0,358.0,133.0
3346,../Data/Images/great_pyrenees/great_pyrenees_12.jpg,great_pyrenees,398.0,480.0,179.0,234.0,280.0,320.0
3347,../Data/Images/pug/pug_125.jpg,pug,300.0,195.0,61.0,1.0,193.0,103.0
3348,../Data/Images/persian/Persian_165.jpg,persian,500.0,333.0,43.0,1.0,405.0,265.0
3349,../Data/Images/russian_blue/Russian_Blue_103.jpg,russian_blue,500.0,375.0,96.0,52.0,187.0,162.0
3350,../Data/Images/russian_blue/Russian_Blue_117.jpg,russian_blue,500.0,375.0,252.0,118.0,338.0,216.0
3351,../Data/Images/pug/pug_131.jpg,pug,300.0,200.0,135.0,47.0,235.0,122.0
3352,../Data/Images/persian/Persian_171.jpg,persian,500.0,500.0,115.0,24.0,345.0,203.0
3353,../Data/Images/chihuahua/chihuahua_179.jpg,chihuahua,300.0,225.0,118.0,36.0,180.0,136.0
3354,../Data/Images/maine_coon/Maine_Coon_119.jpg,maine_coon,500.0,333.0,258.0,12.0,398.0,153.0
3355,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_166.jpg,english_cocker_spaniel,500.0,375.0,47.0,31.0,371.0,319.0
3356,../Data/Images/yorkshire_terrier/yorkshire_terrier_132.jpg,yorkshire_terrier,300.0,225.0,107.0,52.0,208.0,141.0
3357,../Data/Images/yorkshire_terrier/yorkshire_terrier_126.jpg,yorkshire_terrier,206.0,300.0,66.0,17.0,186.0,161.0
3358,../Data/Images/british_shorthair/British_Shorthair_185.jpg,british_shorthair,500.0,334.0,166.0,39.0,360.0,234.0
3359,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_172.jpg,english_cocker_spaniel,500.0,362.0,101.0,12.0,372.0,310.0
3360,../Data/Images/chihuahua/chihuahua_186.jpg,chihuahua,300.0,234.0,126.0,22.0,210.0,106.0
3361,../Data/Images/wheaten_terrier/wheaten_terrier_113.jpg,wheaten_terrier,375.0,500.0,109.0,116.0,270.0,257.0
3362,../Data/Images/japanese_chin/japanese_chin_177.jpg,japanese_chin,500.0,375.0,219.0,42.0,390.0,166.0
3363,../Data/Images/scottish_terrier/scottish_terrier_16.jpg,scottish_terrier,500.0,432.0,260.0,32.0,421.0,318.0
3364,../Data/Images/japanese_chin/japanese_chin_163.jpg,japanese_chin,375.0,500.0,108.0,99.0,332.0,326.0
3365,../Data/Images/sphynx/Sphynx_17.jpg,sphynx,500.0,500.0,115.0,1.0,449.0,351.0
3366,../Data/Images/wheaten_terrier/wheaten_terrier_107.jpg,wheaten_terrier,500.0,374.0,125.0,44.0,268.0,198.0
3367,../Data/Images/maine_coon/Maine_Coon_131.jpg,maine_coon,500.0,375.0,225.0,78.0,381.0,277.0
3368,../Data/Images/bombay/Bombay_180.jpg,bombay,373.0,286.0,199.0,49.0,308.0,162.0
3369,../Data/Images/miniature_pinscher/miniature_pinscher_178.jpg,miniature_pinscher,300.0,225.0,76.0,1.0,221.0,198.0
3370,../Data/Images/abyssinian/Abyssinian_149.jpg,abyssinian,500.0,375.0,155.0,39.0,347.0,251.0
3371,../Data/Images/american_bulldog/american_bulldog_198.jpg,american_bulldog,500.0,338.0,159.0,11.0,390.0,185.0
3372,../Data/Images/samoyed/samoyed_179.jpg,samoyed,500.0,334.0,215.0,73.0,288.0,199.0
3373,../Data/Images/bombay/Bombay_194.jpg,bombay,300.0,282.0,23.0,1.0,217.0,207.0
3374,../Data/Images/samoyed/samoyed_151.jpg,samoyed,500.0,335.0,120.0,58.0,297.0,207.0
3375,../Data/Images/keeshond/keeshond_176.jpg,keeshond,500.0,375.0,201.0,101.0,301.0,246.0
3376,../Data/Images/abyssinian/Abyssinian_161.jpg,abyssinian,640.0,480.0,224.0,1.0,470.0,200.0
3377,../Data/Images/miniature_pinscher/miniature_pinscher_144.jpg,miniature_pinscher,300.0,225.0,81.0,1.0,174.0,109.0
3378,../Data/Images/miniature_pinscher/miniature_pinscher_150.jpg,miniature_pinscher,300.0,225.0,132.0,59.0,215.0,155.0
3379,../Data/Images/keeshond/keeshond_162.jpg,keeshond,375.0,500.0,110.0,39.0,215.0,181.0
3380,../Data/Images/abyssinian/Abyssinian_175.jpg,abyssinian,600.0,234.0,63.0,16.0,173.0,126.0
3381,../Data/Images/samoyed/samoyed_145.jpg,samoyed,500.0,375.0,206.0,24.0,363.0,170.0
3382,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_136.jpg,staffordshire_bull_terrier,500.0,375.0,140.0,44.0,459.0,278.0
3383,../Data/Images/bombay/Bombay_143.jpg,bombay,500.0,385.0,175.0,54.0,404.0,288.0
3384,../Data/Images/keeshond/keeshond_189.jpg,keeshond,500.0,375.0,73.0,48.0,304.0,336.0
3385,../Data/Images/beagle/beagle_122.jpg,beagle,500.0,333.0,122.0,53.0,237.0,146.0
3386,../Data/Images/beagle/beagle_136.jpg,beagle,500.0,375.0,97.0,89.0,469.0,351.0
3387,../Data/Images/sphynx/Sphynx_139.jpg,sphynx,500.0,444.0,224.0,27.0,366.0,130.0
3388,../Data/Images/beagle/beagle_13.jpg,beagle,500.0,375.0,179.0,69.0,315.0,199.0
3389,../Data/Images/bombay/Bombay_157.jpg,bombay,704.0,849.0,34.0,17.0,262.0,253.0
3390,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_122.jpg,staffordshire_bull_terrier,500.0,375.0,122.0,96.0,427.0,307.0
3391,../Data/Images/bengal/Bengal_132.jpg,bengal,300.0,300.0,20.0,8.0,90.0,87.0
3392,../Data/Images/miniature_pinscher/miniature_pinscher_187.jpg,miniature_pinscher,300.0,225.0,152.0,1.0,299.0,153.0
3393,../Data/Images/siamese/Siamese_200.jpg,siamese,375.0,500.0,90.0,44.0,286.0,208.0
3394,../Data/Images/sphynx/Sphynx_111.jpg,sphynx,332.0,500.0,53.0,1.0,291.0,216.0
3395,../Data/Images/american_bulldog/american_bulldog_173.jpg,american_bulldog,500.0,333.0,156.0,46.0,492.0,250.0
3396,../Data/Images/american_bulldog/american_bulldog_167.jpg,american_bulldog,500.0,375.0,186.0,174.0,270.0,243.0
3397,../Data/Images/yorkshire_terrier/yorkshire_terrier_12.jpg,yorkshire_terrier,500.0,375.0,189.0,45.0,350.0,189.0
3398,../Data/Images/sphynx/Sphynx_105.jpg,sphynx,481.0,500.0,107.0,51.0,441.0,407.0
3399,../Data/Images/samoyed/samoyed_186.jpg,samoyed,334.0,500.0,57.0,160.0,161.0,316.0
3400,../Data/Images/bengal/Bengal_126.jpg,bengal,500.0,374.0,77.0,94.0,190.0,187.0
3401,../Data/Images/ragdoll/Ragdoll_187.jpg,ragdoll,500.0,333.0,100.0,1.0,387.0,303.0
3402,../Data/Images/havanese/havanese_135.jpg,havanese,500.0,457.0,63.0,49.0,450.0,362.0
3403,../Data/Images/leonberger/leonberger_139.jpg,leonberger,500.0,333.0,110.0,31.0,440.0,302.0
3404,../Data/Images/great_pyrenees/great_pyrenees_169.jpg,great_pyrenees,500.0,375.0,88.0,35.0,336.0,281.0
3405,../Data/Images/boxer/boxer_149.jpg,boxer,500.0,375.0,176.0,107.0,276.0,241.0
3406,../Data/Images/ragdoll/Ragdoll_193.jpg,ragdoll,332.0,500.0,78.0,41.0,259.0,227.0
3407,../Data/Images/havanese/havanese_121.jpg,havanese,500.0,375.0,180.0,1.0,315.0,124.0
3408,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_183.jpg,american_pit_bull_terrier,225.0,300.0,17.0,1.0,207.0,130.0
3409,../Data/Images/persian/Persian_213.jpg,persian,218.0,300.0,22.0,15.0,183.0,181.0
3410,../Data/Images/great_pyrenees/great_pyrenees_141.jpg,great_pyrenees,333.0,500.0,142.0,308.0,240.0,409.0
3411,../Data/Images/boxer/boxer_161.jpg,boxer,500.0,385.0,193.0,150.0,250.0,200.0
